"ID_TEMPO";"ID_PODER";"ID_UNIDADE_ORC";"ANO_PARTICAO";"VR_ATIVO";"VR_INATIVO";"VR_PENSIONISTA";"VR_CONTRATADO"
4018;3;7437;2016;992611,87;0;0;0
4018;3;7436;2016;112014700,69;0;115218,7;17296494,36
4014;3;7608;2016;7625102,63;0;0;0
4007;3;7361;2016;352434299,71;389946588,55;0;0
4007;3;7595;2016;1059008,27;0;0;0
4008;3;7417;2016;163915,97;0;0;0
4009;3;7357;2016;76729041,96;0;0;0
4009;3;7600;2016;844858,18;0;0;454642,32
4008;2;7345;2016;217783193,26;94113085,79;13284544,9;0
4010;3;7432;2016;981489,3;0;0;88834,88
4010;3;7428;2016;192183,78;0;987,55;0
4012;3;7426;2016;1245765,33;0;0;0
4012;4;7350;2016;102215235,14;22501144,02;4713234,66;0
4010;3;7354;2016;90769,31;0;0;0
4011;3;7423;2016;489259,06;0;1297,81;0
4011;3;7360;2016;749252,14;0;0;0
4011;3;7612;2016;0;0;0;0
4011;3;7605;2016;159654,8;0;0;0
4012;3;7438;2016;7835849,63;0;216058,88;0
4013;3;7428;2016;209316,31;0;880;0
4014;3;7361;2016;369220574,97;406286323,63;0;0
4014;3;7423;2016;925977,5;0;1297,81;0
4015;3;7601;2016;402296,82;0;0;0
4015;3;7606;2016;145813,46;0;0;0
4018;3;7363;2016;1536196,98;0;0;0
4018;3;7439;2016;0;0;0;0
4011;3;7608;2016;7223151,58;0;0;0
4009;3;7417;2016;168066,83;0;0;0
4010;3;7349;2016;12728698,74;0;0;0
4010;3;7357;2016;75858853,31;0;0;0
4010;3;7600;2016;866229,58;0;0;253639,72
4011;3;7397;2016;578854,33;0;0;0
4011;3;7599;2016;42212,4;0;0;0
4012;3;7360;2016;656304,05;0;0;0
4007;2;7346;2016;0;0;0;0
4007;3;7360;2016;658272,51;0;0;0
4008;3;7403;2016;991273,89;0;0;0
4008;1;7343;2016;49448471,81;22973403,13;173763,76;0
4007;3;7434;2016;1032920,27;0;0;0
4009;3;7368;2016;5935591,58;0;0;49,49
4009;3;7436;2016;58568363,5;0;81366,66;9057878,58
4009;3;7435;2016;4460880,69;0;0;168636,8
4010;3;7395;2016;0;0;0;0
4010;3;7603;2016;300055,98;0;0;0
4013;3;7362;2016;639770249,69;0;0;217929,08
4013;3;7383;2016;0;0;0;0
4014;3;7430;2016;2315863,33;0;880;0
4016;3;7603;2016;157264,53;0;0;0
4016;3;7376;2016;595866,29;0;0;0
4017;4;7352;2016;0;0;0;0
4013;3;7608;2016;7025933,81;0;0;0
4008;3;7598;2016;10540819,99;0;0;0
4007;3;7598;2016;9583646,59;0;0;11318,67
4008;3;7383;2016;0;0;0;0
4009;3;7431;2016;636230,87;0;0;0
4009;3;7405;2016;819681,2;0;0;0
4009;3;7407;2016;388389,04;0;0;0
4009;3;7430;2016;1463191,34;0;880;0
4009;3;7425;2016;0;0;0;0
4010;3;7365;2016;787208,86;0;0;0
4011;3;7441;2016;7931143,94;0;293,33;527765,53
4011;3;7387;2016;131566150,34;0;0;0
4011;3;7595;2016;1006966,73;0;0;0
4013;3;7436;2016;57647895,89;0;67935,66;9011917,31
4013;3;7437;2016;530021,83;0;0;0
4013;3;7439;2016;0;0;0;0
4014;3;7437;2016;501991,11;0;0;0
4015;3;7360;2016;629920,46;0;0;0
4017;3;7418;2016;2115391,91;0;0;0
4018;3;7427;2016;2162756,03;0;0;0
4007;3;7348;2016;558126,78;0;0;0
4009;3;7348;2016;523257,21;0;0;0
4010;3;7400;2016;922098,4;0;0;0
4012;3;7441;2016;8176955,74;0;293,33;560223,9
4011;3;7400;2016;885603,26;0;0;0
4012;3;7381;2016;2275285,4;0;0;0
4012;3;7418;2016;2162691,69;0;0;2017,08
4013;3;7395;2016;0;0;0;0
4013;3;7440;2016;13159883,89;0;0;753765,12
4013;3;7376;2016;680161,84;0;0;0
4014;3;7415;2016;23649173,06;0;8800;0
4014;3;7418;2016;1975451,18;0;0;151,93
4014;3;7399;2016;0;0;0;0
4014;3;7369;2016;0;0;0;0
4015;3;7370;2016;55199951,95;23780823,24;0;0
4012;3;7435;2016;4326184,52;0;0;82580,23
4013;3;7431;2016;624156,32;0;0;0
4014;3;7422;2016;4650516,66;0;0;0
4014;4;7351;2016;0;0;0;0
4015;3;7417;2016;168973,12;0;0;0
4015;3;7425;2016;0;0;0;0
4016;1;7343;2016;53958519,88;24481763,76;168708,84;0
4016;3;7612;2016;0;0;0;0
4017;3;7525;2016;135398,84;0;0;0
4017;3;7400;2016;855806,23;0;0;0
4018;3;7431;2016;3673721,37;0;0;0
4007;3;7368;2016;6284028,79;0;0;17353,51
4008;3;7600;2016;889123,93;0;0;22959,91
4007;3;7359;2016;392310,32;0;0;0
4008;2;7347;2016;1819222,27;695213,62;121207,16;0
4008;3;7425;2016;0;0;0;0
4009;3;7602;2016;552547,89;0;0;0
4009;3;7354;2016;94125,25;0;0;0
4010;3;7430;2016;1506708,71;0;880;0
4010;3;7423;2016;422010,79;0;1297,81;0
4010;2;7345;2016;207925763,81;75209066,01;13242017,42;0
4011;3;7440;2016;13001273,78;0;0;639743,76
4011;1;7610;2016;0;0;0;0
4012;3;7430;2016;1476512,69;0;880;0
4013;3;7433;2016;800143,69;0;0;0
4013;3;7427;2016;808490,7;0;0;0
4014;3;7441;2016;8076472,39;0;293,33;606173,38
4014;3;7439;2016;0;0;0;0
4014;3;7411;2016;5991,31;714479357,91;129883958,14;0
4015;1;7343;2016;55198812,7;24592698,51;191539,55;0
4015;2;7345;2016;234841734,98;63804178,19;13552458,29;0
4016;3;7373;2016;70329682,19;0;0;71619622,8
4016;2;7347;2016;1920869,5;766546,94;127522,79;0
4017;3;7396;2016;1945416,63;0;0;0
4017;3;7439;2016;0;0;0;0
4018;2;7345;2016;483391146,82;146805993,62;25607915,55;0
4010;3;7609;2016;527468,57;0;0;0
4007;3;7421;2016;1365549,59;0;0;0
4008;3;7365;2016;792289,12;0;0;0
4009;3;7361;2016;359840661,2;400574905,74;0;0
4012;3;7411;2016;6096,31;688193263,98;132936604,05;0
4013;3;7360;2016;629214,49;0;0;0
4013;3;7385;2016;1644901,56;0;0;0
4013;3;7416;2016;0;0;0;0
4015;3;7441;2016;7954864,27;0;293,33;603352,77
4016;3;7386;2016;9278030,92;0;0;341160,53
4017;1;7344;2016;54134904,63;18343472,34;174541,99;0
4017;3;7603;2016;438088,16;0;0;0
4017;3;7437;2016;505021,79;0;0;0
4018;3;7395;2016;0;0;0;0
4015;1;7597;2016;0;0;0;0
4015;3;7363;2016;786216,96;0;0;0
4015;3;7423;2016;411720,25;0;1297,81;0
4016;3;7595;2016;937025,54;0;0;0
4017;3;7370;2016;55922401,55;25891344,37;0;0
4018;3;7365;2016;1522914,09;0;0;0
4018;3;7603;2016;617199,34;0;0;0
4018;3;7633;2016;0;0;0;0
4008;1;7597;2016;0;0;0;0
4008;3;7434;2016;1028981,16;0;0;0
4015;3;7372;2016;19539412,68;6232997,01;0;0
4010;3;7601;2016;394731,45;0;0;0
4011;4;7352;2016;0;0;0;0
4012;3;7598;2016;10873395,51;0;0;1276,4
4012;3;7372;2016;18936155,95;6931273,53;0;0
4012;3;7354;2016;96006,43;0;0;0
4014;1;7610;2016;0;0;0;0
4015;3;7407;2016;400383,72;0;0;0
4015;3;7432;2016;899829,5;0;0;70285,55
4015;3;7605;2016;143660,15;0;0;0
4016;3;7368;2016;6577315,35;0;0;3254,6
4017;3;7595;2016;956569,03;0;0;0
4018;3;7434;2016;1950167,62;0;0;0
4018;3;7400;2016;1684873,09;0;0;0
4018;3;7429;2016;304827,21;0;0;0
4008;3;7428;2016;195013,72;0;1026,66;0
4009;3;7349;2016;16360974,74;0;0;0
4008;3;7348;2016;527940,58;0;0;0
4010;3;7599;2016;38457,04;0;0;0
4011;3;7405;2016;898399,11;0;0;0
4011;2;7345;2016;243693044,58;128120388,84;13531396,23;0
4012;3;7596;2016;8760196,05;0;0;1194618,51
4012;3;7376;2016;748400;0;0;0
4013;3;7415;2016;18250311,55;0;8800;-2368,72
4013;3;7365;2016;842444,14;0;0;0
4014;3;7604;2016;686676,84;0;0;0
4014;3;7374;2016;0;0;0;0
4015;3;7396;2016;1792548,1;0;0;0
4016;3;7632;2016;0;0;0;0
4017;3;7436;2016;57495889,58;0;71528,21;9626739,51
4018;3;7380;2016;0;0;0;0
4017;3;7607;2016;25319559,85;0;0;0
4007;3;7430;2016;1699063,46;0;880;0
4007;3;7400;2016;1040252,53;0;0;0
4010;3;7399;2016;0;0;0;0
4010;3;7606;2016;159165,6;0;0;0
4008;3;7418;2016;2021504,99;0;0;291,68
4009;2;7347;2016;1823099,9;695213,62;121207,16;0
4013;3;7598;2016;10699663,28;0;0;0
4015;3;7525;2016;52159,79;0;0;0
4017;3;7605;2016;11252,84;0;0;0
4018;3;7435;2016;8344348,28;0;0;15092,09
4012;1;7597;2016;0;0;0;0
4018;3;7608;2016;12392657,45;0;0;0
4007;3;7396;2016;1654734,84;0;0;0
4010;3;7376;2016;755771,17;0;0;0
4011;3;7421;2016;1269853,62;0;0;0
4011;3;7349;2016;14154722,68;0;0;0
4011;3;7371;2016;465530,33;0;0;0
4012;3;7421;2016;1255904,84;0;0;0
4013;3;7367;2016;29055231,53;0;0;30254,1
4013;3;7596;2016;8681006,92;0;0;1192578,33
4014;3;7598;2016;10407467,31;0;0;0
4014;3;7395;2016;0;0;0;0
4014;3;7421;2016;1232937,08;0;0;0
4015;3;7405;2016;996654,95;0;0;0
4016;3;7361;2016;380072430,41;418579232,32;0;0
4016;3;7600;2016;775580,38;0;0;242665,96
4017;3;7361;2016;747169466,76;821250995,4;0;0
4017;3;7379;2016;518922,2;0;0;0
4017;3;7385;2016;1660425,29;0;0;0
4017;3;7431;2016;571938,84;0;0;0
4008;3;7438;2016;8290122,19;0;229465,99;0
4007;3;7353;2016;362894,55;0;0;0
4009;3;7441;2016;7921452,67;0;0;564488,87
4009;2;7345;2016;216555981,08;99649051,63;13158236,72;0
4010;3;7440;2016;12644951,28;0;0;709658,07
4010;3;7387;2016;127874129,42;0;0;0
4011;3;7385;2016;1672772,33;0;0;0
4012;3;7433;2016;794382,8;0;0;0
4014;3;7432;2016;915014,15;0;0;83433,69
4014;3;7368;2016;6558353,49;0;0;84,44
4014;3;7370;2016;54926857,79;23646183,39;0;0
4014;3;7600;2016;972377,72;0;0;25992,71
4013;3;7603;2016;315072,18;0;0;0
4014;3;7357;2016;74930066,57;0;0;0
4014;3;7426;2016;1195926,51;0;0;0
4015;3;7362;2016;653152715,41;0;0;198424,05
4015;3;7433;2016;756794,77;0;0;0
4015;3;7369;2016;0;0;0;0
4015;3;7349;2016;24964198,9;0;0;0
4015;3;7603;2016;305574,87;0;0;0
4017;3;7441;2016;8128049,89;0;293,33;608312,66
4018;3;7596;2016;19213032,12;0;0;2049387,03
4007;1;7597;2016;0;0;0;0
4012;2;7346;2016;0;0;0;0
4011;3;7606;2016;155588,49;0;0;0
4011;3;7435;2016;4294498,17;0;0;120525,56
4012;3;7353;2016;320978,89;0;0;0
4014;3;7367;2016;28469504,58;0;0;17738,03
4014;3;7416;2016;0;0;0;0
4015;3;7386;2016;9385606,07;0;0;340655,93
4015;2;7347;2016;1904371,89;766546,94;118049,33;0
4015;3;7599;2016;38848,88;0;0;0
4016;1;7344;2016;31633628,49;12301395,98;118227,02;0
4016;3;7599;2016;39054,28;0;0;0
4016;3;7602;2016;408743,68;0;0;0
4018;3;7428;2016;390694,7;0;440;0
4017;4;7351;2016;0;0;0;0
4007;3;7431;2016;645997,69;0;0;0
4008;3;7349;2016;10944387,46;0;0;0
4009;3;7353;2016;322295,15;0;0;0
4009;3;7418;2016;2107215,98;0;0;0
4008;3;7359;2016;355470,51;0;0;0
4010;3;7362;2016;542035078,72;0;0;210824,73
4012;3;7387;2016;126462681,49;0;0;0
4011;3;7437;2016;577002,58;0;0;0
4012;3;7429;2016;164481,57;0;0;1679,71
4012;3;7374;2016;0;0;0;0
4013;3;7372;2016;18640367,1;6025350,49;0;0
4014;3;7601;2016;394211,34;0;0;0
4016;3;7399;2016;0;0;0;0
4017;1;7343;2016;54082220,16;24589385,17;168708,84;0
4017;3;7383;2016;0;0;0;0
4016;3;7413;2016;0;0;15418615,46;0
4018;3;7385;2016;3294614,23;0;0;0
4017;3;7608;2016;9870788,84;0;0;0
4012;3;7609;2016;493369,41;0;0;0
4008;3;7422;2016;4282243,13;0;0;0
4009;3;7595;2016;998222,45;0;0;0
4009;3;7416;2016;0;0;0;0
4008;3;7401;2016;203716,29;0;0;0
4010;3;7426;2016;1242474,15;0;0;0
4012;3;7415;2016;38717393,54;0;8800;4897,57
4012;3;7601;2016;448314,95;0;0;0
4011;3;7416;2016;0;0;0;0
4013;3;7364;2016;0;0;0;0
4013;3;7369;2016;0;0;0;0
4015;1;7344;2016;31508690,25;12287633,87;118227,02;0
4016;3;7427;2016;845889,37;0;0;0
4016;3;7598;2016;10396539,93;0;0;0
4016;3;7422;2016;4611717,78;0;0;0
4018;3;7372;2016;20280366,83;6128325,33;0;0
4007;3;7596;2016;9132428,82;0;0;1173198,31
4009;3;7411;2016;6154,15;640358234,15;129342005,16;0
4008;3;7599;2016;39320,96;0;0;0
4009;3;7369;2016;0;0;0;0
4010;3;7359;2016;341034,09;0;0;0
4013;3;7432;2016;962968,77;0;0;83032,11
4014;3;7409;2016;0;0;0;0
4015;3;7424;2016;659210,51;0;103471375,26;0
4016;4;7350;2016;93054078,43;29466551,74;4683516,12;0
4017;2;7347;2016;2503578,36;2049309,16;121207,16;0
4018;1;7610;2016;0;0;0;0
4008;3;7607;2016;18543951,89;0;0;0
4008;1;7344;2016;32289687,92;11289631,24;118227,02;0
4007;3;7401;2016;208877,02;0;0;0
4007;3;7432;2016;1019261,72;0;0;89581,97
4009;2;7346;2016;0;0;0;0
4010;3;7441;2016;7724648,75;0;586,66;536850,47
4010;3;7381;2016;2268167,5;0;0;0
4010;3;7605;2016;150154,37;0;0;0
4007;3;7606;2016;151273,04;0;0;0
4008;3;7601;2016;461174,01;0;0;0
4011;3;7386;2016;9550898,27;0;0;358725,24
4011;3;7396;2016;1680696,63;0;0;0
4011;3;7404;2016;563385,04;0;0;0
4011;3;7417;2016;186251,56;0;0;0
4012;3;7349;2016;13229691,17;0;0;0
4013;3;7600;2016;820625,04;0;0;26348,15
4014;3;7400;2016;875014,33;0;0;0
4015;3;7368;2016;6509618,78;0;0;1438,06
4016;3;7405;2016;926337,29;0;0;0
4016;1;7610;2016;0;0;0;0
4017;3;7362;2016;644633333,89;0;0;161734,47
4017;3;7423;2016;411210,4;0;1297,81;0
4017;2;7346;2016;0;0;0;0
4017;3;7435;2016;4889943,21;0;0;8717,49
4018;3;7595;2016;1900122,09;0;0;0
4018;1;7343;2016;91983439,66;40245250,01;274472,08;0
4018;4;7351;2016;0;0;0;0
4018;3;7612;2016;0;0;0;0
4007;3;7367;2016;29294400,57;0;0;242481,36
4007;3;7357;2016;82722587,03;0;0;0
4008;3;7372;2016;18851991;6948697,73;0;0
4008;3;7353;2016;324872,6;0;0;0
4009;3;7367;2016;28816787,41;0;0;220235,89
4009;3;7419;2016;474012,91;0;0;0
4010;3;7415;2016;26216348,93;0;9621,38;0
4010;3;7360;2016;583980,31;0;0;0
4011;3;7369;2016;0;0;0;0
4012;3;7348;2016;515487,7;0;0;0
4013;2;7347;2016;2858233,5;1049715,01;155198,18;0
4013;3;7374;2016;0;0;0;0
4014;3;7433;2016;769096,98;0;0;0
4015;3;7403;2016;938346,53;0;0;0
4017;3;7404;2016;519381,46;0;0;0
4008;3;7404;2016;552433,43;0;0;0
4009;3;7598;2016;10919700,87;0;0;0
4009;3;7403;2016;967889,24;0;0;0
4008;3;7429;2016;171315,11;0;0;3265,5
4010;3;7404;2016;872287,42;0;0;0
4010;3;7401;2016;187551,56;0;0;0
4014;3;7436;2016;56115883,04;0;84569,63;9216530,63
4014;2;7347;2016;1966184,87;767747,29;118049,33;0
4012;3;7385;2016;1686448,43;0;0;0
4013;3;7403;2016;944022,86;0;0;0
4013;3;7430;2016;1495208,12;0;880;0
4014;3;7365;2016;790892,71;0;0;0
4014;1;7344;2016;31679689,47;12143679,41;118227,02;0
4014;3;7602;2016;423114,02;0;0;2018,98
4015;3;7602;2016;422960,82;0;0;0
4017;3;7422;2016;4603386,22;0;0;0
4017;3;7386;2016;9807920,42;0;0;314272,09
4017;3;7376;2016;0;0;0;0
4018;3;7604;2016;1349624,79;0;0;0
4008;3;7608;2016;6526373,72;0;0;0
4018;1;7597;2016;0;0;0;0
4015;3;7609;2016;538512,81;0;0;0
4007;3;7600;2016;952698,64;0;0;0
4008;3;7396;2016;1677587,84;0;0;0
4010;2;7346;2016;0;0;0;0
4010;3;7422;2016;5212305,34;0;0;0
4010;3;7407;2016;400036,56;0;0;0
4010;3;7416;2016;0;0;0;0
4012;3;7605;2016;147268,97;0;0;0
4012;3;7371;2016;467934,61;0;0;0
4013;3;7441;2016;8105880,76;0;293,33;583872,33
4014;3;7424;2016;657066,43;0;102656286,52;0
4015;4;7351;2016;0;0;0;0
4016;3;7415;2016;19959292,37;0;8800;0
4016;3;7441;2016;8098599,72;0;293,33;612700,88
4016;4;7352;2016;0;0;0;0
4016;3;7525;2016;110973,09;0;0;0
4016;3;7397;2016;567271,53;0;0;0
4016;3;7425;2016;0;0;0;0
4017;3;7360;2016;577412,72;0;0;0
4017;3;7411;2016;5871,31;743432178,87;131724437,88;0
4018;3;7609;2016;865073,85;0;0;0
4007;1;7344;2016;33962309,56;11289162,63;118227,02;0
4007;3;7424;2016;657261,3;0;101326717,62;0
4008;3;7606;2016;153477,94;0;0;0
4008;3;7431;2016;614705,66;0;0;0
4008;1;7610;2016;0;0;0;0
4009;3;7606;2016;163706,92;0;0;0
4010;3;7403;2016;991277,29;0;0;0
4010;3;7596;2016;8644007,57;0;0;1175728,98
4013;3;7435;2016;4524628,79;0;0;21602,38
4013;3;7606;2016;154853,11;0;0;0
4013;3;7413;2016;0;0;15536203,57;0
4014;3;7417;2016;182194,16;0;0;0
4016;3;7436;2016;55885209,87;0;66600,91;9297056,02
4017;3;7601;2016;388366,61;0;0;0
4018;3;7349;2016;109111309,97;0;0;0
4018;3;7417;2016;317394,94;0;0;0
4007;3;7608;2016;6315508,23;0;0;0
4016;3;7608;2016;7067972,25;0;0;0
4015;3;7371;2016;476689,97;0;0;0
4016;3;7396;2016;1960458,87;0;0;0
4017;3;7415;2016;16863727,82;0;8800;0
4017;3;7403;2016;898576,91;0;0;0
4007;3;7373;2016;58846573,48;0;0;65169033,7
4007;3;7383;2016;0;0;0;0
4008;3;7368;2016;5877374,69;0;0;1526,67
4009;3;7440;2016;11886528,03;0;0;458782,78
4010;3;7438;2016;8155654,27;0;228330,37;0
4010;3;7361;2016;382594361,45;425572282,86;0;0
4010;3;7383;2016;0;0;0;0
4011;3;7401;2016;182752,86;0;0;0
4012;3;7396;2016;1647185,28;0;0;0
4013;3;7425;2016;0;0;0;0
4014;4;7350;2016;88360074,37;22879752,42;4666582,75;0
4015;3;7400;2016;866383,19;0;0;0
4016;3;7418;2016;2089293,3;0;0;0
4016;3;7435;2016;4526979,76;0;0;7273,15
4016;3;7419;2016;453890,22;0;0;0
4017;3;7373;2016;62435709,98;0;0;52778485
4018;3;7433;2016;1532623,62;0;0;0
4007;2;7347;2016;1860346,99;713312,73;150214,39;0
4007;3;7435;2016;4588975,03;0;0;189237,95
4008;3;7432;2016;975820,35;0;0;86858,56
4009;3;7363;2016;853205,37;0;0;0
4009;3;7370;2016;54516186,7;22358121,88;0;0
4009;3;7383;2016;0;0;0;0
4010;4;7350;2016;84819734,23;21392735,14;4726787,22;0
4012;3;7368;2016;5982353,64;0;0;8284,84
4011;3;7433;2016;800298,79;0;0;0
4011;3;7432;2016;984576,52;0;0;85693,44
4011;3;7395;2016;0;0;0;0
4011;3;7413;2016;0;0;15868594,42;0
4014;3;7360;2016;567753,79;0;0;0
4014;3;7396;2016;1909300,82;0;0;0
4014;3;7404;2016;514589,64;0;0;0
4014;3;7612;2016;0;0;0;0
4015;3;7418;2016;2356239,28;0;0;0
4016;3;7365;2016;744199,29;0;0;0
4016;3;7409;2016;0;0;0;0
4017;3;7428;2016;190134,97;0;440;0
4018;3;7386;2016;19713711,46;0;0;614090,06
4018;3;7438;2016;15221866,86;0;441731,54;0
4017;3;7380;2016;0;0;0;0
4018;3;7600;2016;1527287,61;0;0;223459,5
4007;3;7362;2016;471910037,22;0;0;136818,76
4007;3;7411;2016;6184,15;631604209,09;131110033,59;0
4008;3;7427;2016;582571,67;0;0;0
4010;3;7434;2016;999062,39;0;0;0
4012;3;7409;2016;0;0;0;0
4010;3;7397;2016;567302,6;0;0;0
4012;2;7347;2016;2326910,16;1388708,36;121207,16;0
4008;2;7346;2016;0;0;0;0
4008;3;7399;2016;0;0;0;0
4009;3;7373;2016;66703604,56;0;0;63721781,55
4009;3;7413;2016;2418,63;0;16036535,47;0
4010;3;7386;2016;9358178,74;0;0;357854,37
4011;3;7429;2016;168610,45;0;0;1643,56
4012;3;7404;2016;549930,17;0;0;2874,32
4014;3;7434;2016;984112,7;0;0;0
4014;3;7401;2016;180716,44;0;0;0
4015;3;7439;2016;0;0;0;0
4016;3;7367;2016;27877549,22;0;0;5785,88
4017;3;7354;2016;0;0;0;0
4018;3;7361;2016;398705132,19;416088075,58;0;0
4016;3;7607;2016;18418215,54;0;0;0
4010;3;7433;2016;819542,04;0;0;0
4008;3;7421;2016;1491306,38;0;0;0
4008;3;7407;2016;395724,43;0;0;0
4009;3;7397;2016;568611,22;0;0;0
4009;3;7404;2016;521698,99;0;0;466,07
4010;3;7602;2016;525227,15;0;0;0
4011;3;7367;2016;29200773,99;0;0;99189,23
4011;3;7418;2016;2361503,67;0;0;466,93
4011;3;7601;2016;413365,36;0;0;0
4011;3;7425;2016;0;0;0;0
4012;3;7369;2016;0;0;0;0
4013;1;7343;2016;68818271,77;33707235,24;274962,09;0
4013;3;7353;2016;306943,03;0;0;0
4013;3;7401;2016;166605,6;0;0;0
4014;3;7381;2016;2221693,73;0;0;0
4014;3;7407;2016;389630,28;0;0;0
4015;3;7357;2016;74155589,97;0;0;0
4015;3;7404;2016;518591,25;0;0;0
4017;3;7387;2016;127085564,21;0;0;0
4017;3;7381;2016;2259580;0;0;0
4017;3;7416;2016;0;0;0;0
4009;3;7607;2016;22302433,26;0;0;0
4016;1;7597;2016;0;0;0;0
4008;3;7602;2016;536756,8;0;0;0
4009;3;7385;2016;1657574,75;0;0;0
4010;3;7419;2016;477790,38;0;0;0
4010;3;7409;2016;0;0;0;0
4011;3;7436;2016;56515480,79;0;66365,11;9100989,46
4012;3;7419;2016;476555,8;0;0;0
4014;3;7348;2016;506426,78;0;0;0
4012;2;7345;2016;254940128,39;82188520,29;13785033,77;0
4013;3;7438;2016;7964288;0;217711,76;0
4013;3;7602;2016;425903,04;0;0;88,94
4013;3;7400;2016;896340,3;0;0;0
4013;3;7379;2016;585100,36;0;0;0
4016;3;7440;2016;13130241,36;0;0;679112,78
4016;3;7360;2016;666624,39;0;0;0
4016;3;7437;2016;505852,69;0;0;0
4016;3;7354;2016;94223,77;0;0;0
4017;3;7604;2016;684763,56;0;0;0
4018;4;7350;2016;121809597,48;25040891,61;3644941,49;0
4018;3;7415;2016;31405048,64;0;14520;0
4007;3;7371;2016;545239,41;0;0;0
4008;3;7435;2016;4413719,35;0;0;179241,14
4008;3;7426;2016;1268552,15;0;0;0
4008;3;7436;2016;57628696,74;0;48613,85;9205192,46
4010;3;7405;2016;1018331,52;0;0;0
4010;3;7411;2016;6139,15;642172638,84;130526518,97;0
4010;3;7427;2016;738844,48;0;0;0
4011;1;7344;2016;32014013,05;11612037,2;118227,02;0
4012;3;7439;2016;0;0;0;0
4012;4;7351;2016;0;0;0;0
4013;3;7399;2016;0;0;0;0
4015;3;7387;2016;133062851,38;0;0;0
4015;3;7434;2016;1025786,56;0;0;0
4015;3;7612;2016;0;0;0;0
4017;3;7427;2016;368154,4;0;0;0
4017;3;7363;2016;830162,87;0;0;0
4018;3;7407;2016;774970,52;0;0;0
4018;3;7376;2016;0;0;0;0
4007;3;7365;2016;770612,78;0;0;0
4008;3;7424;2016;656046,27;0;101894396,85;0
4008;3;7371;2016;506976,24;0;0;0
4008;3;7416;2016;0;0;0;0
4011;3;7415;2016;18140677,47;0;8800;0
4011;3;7383;2016;0;0;0;0
4011;3;7426;2016;1253429,11;0;0;0
4011;3;7380;2016;0;0;0;0
4013;3;7422;2016;4845145,47;0;0;0
4014;3;7385;2016;1615262,13;0;0;0
4015;3;7413;2016;0;0;15788439,4;0
4017;3;7409;2016;0;0;0;0
4018;3;7599;2016;79624,91;0;0;0
4018;3;7397;2016;1183736,29;0;0;0
4018;3;7418;2016;4113347,65;0;0;0
4018;3;7381;2016;4311057,21;0;0;0
4017;3;7632;2016;0;0;0;0
